t,host_monotonic_s,coordinate_frame,right_frame_counter,right_receive_monotonic_s,right_age_s,right_controller_valid,right_controller_pos_x,right_controller_pos_y,right_controller_pos_z,right_controller_quat_w,right_controller_quat_x,right_controller_quat_y,right_controller_quat_z,right_tcp_valid,right_tcp_pos_x,right_tcp_pos_y,right_tcp_pos_z,right_tcp_quat_w,right_tcp_quat_x,right_tcp_quat_y,right_tcp_quat_z,left_frame_counter,left_receive_monotonic_s,left_age_s,left_controller_valid,left_controller_pos_x,left_controller_pos_y,left_controller_pos_z,left_controller_quat_w,left_controller_quat_x,left_controller_quat_y,left_controller_quat_z,left_tcp_valid,left_tcp_pos_x,left_tcp_pos_y,left_tcp_pos_z,left_tcp_quat_w,left_tcp_quat_x,left_tcp_quat_y,left_tcp_quat_z
0.241217459,104205.119979125,vr_world,57875,104205.108302458,0.011677292,1,0.187845000,-0.329674000,-0.473199000,0.039971336,-0.463794577,0.883371047,-0.054336702,1,0.375563413,-0.305710749,-0.497918001,0.039971336,-0.463794577,0.883371047,-0.054336702,57953,104205.108302458,0.011677292,1,0.093022700,0.163684000,-0.459001000,0.064139282,-0.872331842,0.478343669,0.078170609,1,0.269708855,0.134559262,-0.522797785,0.064139282,-0.872331842,0.478343669,0.078170609
0.253621792,104205.132383458,vr_world,57876,104205.126554750,0.005829208,1,0.186777000,-0.329690000,-0.471721000,0.045192548,-0.458556761,0.885990150,-0.052007551,1,0.374924735,-0.307549922,-0.494822066,0.045192548,-0.458556761,0.885990150,-0.052007551,57954,104205.126554750,0.005829208,1,0.093762400,0.161638000,-0.458217000,0.068662427,-0.868518459,0.484804775,0.076977188,1,0.270286238,0.130121421,-0.521322360,0.068662427,-0.868518459,0.484804775,0.076977188
0.266030709,104205.144792375,vr_world,57876,104205.126554750,0.018238416,1,0.186777000,-0.329690000,-0.471721000,0.045192548,-0.458556761,0.885990150,-0.052007551,1,0.374924735,-0.307549922,-0.494822066,0.045192548,-0.458556761,0.885990150,-0.052007551,57954,104205.126554750,0.018238416,1,0.093762400,0.161638000,-0.458217000,0.068662427,-0.868518459,0.484804775,0.076977188,1,0.270286238,0.130121421,-0.521322360,0.068662427,-0.868518459,0.484804775,0.076977188
0.278433750,104205.157195416,vr_world,57877,104205.145390625,0.011805916,1,0.185865000,-0.330895000,-0.469520000,0.044349997,-0.457575167,0.887021364,-0.043024917,1,0.373824417,-0.308757886,-0.494109790,0.044349997,-0.457575167,0.887021364,-0.043024917,57955,104205.145390625,0.011805916,1,0.094116400,0.160836000,-0.457711000,0.070537021,-0.866064605,0.489078922,0.075884369,1,0.270481740,0.127630099,-0.520391610,0.070537021,-0.866064605,0.489078922,0.075884369
0.290335542,104205.169097208,vr_world,57878,104205.164014500,0.005084000,1,0.184674000,-0.332331000,-0.467428000,0.045059111,-0.463262419,0.884518067,-0.031391019,1,0.372070665,-0.307145491,-0.493343555,0.045059111,-0.463262419,0.884518067,-0.031391019,57956,104205.164014500,0.005084000,1,0.094265400,0.160256000,-0.457720000,0.071294036,-0.864682711,0.491885302,0.072731152,1,0.270749224,0.125730685,-0.519345381,0.071294036,-0.864682711,0.491885302,0.072731152
0.302686875,104205.181448541,vr_world,57878,104205.164014500,0.017434750,1,0.184674000,-0.332331000,-0.467428000,0.045059111,-0.463262419,0.884518067,-0.031391019,1,0.372070665,-0.307145491,-0.493343555,0.045059111,-0.463262419,0.884518067,-0.031391019,57956,104205.164014500,0.017434750,1,0.094265400,0.160256000,-0.457720000,0.071294036,-0.864682711,0.491885302,0.072731152,1,0.270749224,0.125730685,-0.519345381,0.071294036,-0.864682711,0.491885302,0.072731152
0.315070584,104205.193832250,vr_world,57879,104205.182431500,0.011401583,1,0.181911000,-0.335458000,-0.463979000,0.054568994,-0.477545218,0.876604682,-0.023173723,1,0.368559670,-0.303390190,-0.487588624,0.054568994,-0.477545218,0.876604682,-0.023173723,57957,104205.182431500,0.011401583,1,0.095227500,0.158250000,-0.456547000,0.072830046,-0.861986176,0.497147999,0.067227115,1,0.271855272,0.121280843,-0.516314498,0.072830046,-0.861986176,0.497147999,0.067227115
0.327480792,104205.206242458,vr_world,57880,104205.201282833,0.004960083,1,0.178649000,-0.337784000,-0.462442000,0.063630853,-0.487866853,0.870343421,-0.020961350,1,0.364753303,-0.300859291,-0.483062335,0.063630853,-0.487866853,0.870343421,-0.020961350,57958,104205.201282833,0.004960083,1,0.096076500,0.156786000,-0.454776000,0.071214518,-0.862842922,0.495873509,0.067379869,1,0.272731226,0.120242940,-0.514725529,0.071214518,-0.862842922,0.495873509,0.067379869
0.339894584,104205.218656250,vr_world,57880,104205.201282833,0.017374250,1,0.178649000,-0.337784000,-0.462442000,0.063630853,-0.487866853,0.870343421,-0.020961350,1,0.364753303,-0.300859291,-0.483062335,0.063630853,-0.487866853,0.870343421,-0.020961350,57958,104205.201282833,0.017374250,1,0.096076500,0.156786000,-0.454776000,0.071214518,-0.862842922,0.495873509,0.067379869,1,0.272731226,0.120242940,-0.514725529,0.071214518,-0.862842922,0.495873509,0.067379869
0.350988042,104205.229749708,vr_world,57881,104205.219872833,0.009877625,1,0.175314000,-0.340752000,-0.464122000,0.082174907,-0.496681559,0.863615231,-0.026896961,1,0.361214458,-0.299639599,-0.477320494,0.082174907,-0.496681559,0.863615231,-0.026896961,57959,104205.219872833,0.009877625,1,0.096770200,0.155650000,-0.453434000,0.068982230,-0.862439838,0.497070887,0.066026603,1,0.273331679,0.118373337,-0.513206240,0.068982230,-0.862439838,0.497070887,0.066026603
