trajectory,family,take,mode,frames,valid_pair_frames,conditioned_pair_coverage,raw_pair_coverage,coverage_delta_percentage_points,solver_target_max_position_deviation_mm,solver_target_max_orientation_deviation_deg,smoothing_max_position_deviation_mm,smoothing_max_orientation_deviation_deg,wrist_adaptation_max_position_mm,wrist_adaptation_max_orientation_deg,stored_solver_target_matches_current_contract,solver_target_exceeds_strict_position_tolerance,solver_target_exceeds_strict_orientation_tolerance,raw_max_position_error_mm,raw_max_orientation_error_deg,source_interval_median_ms,source_tcp_linear_speed_p95_m_s,source_tcp_linear_speed_max_m_s,source_tcp_angular_speed_p95_rad_s,source_tcp_angular_speed_max_rad_s,maximum_joint_velocity_rad_s,maximum_joint_acceleration_rad_s2,study_dynamics_pass,official_ceiling_dynamics_pass,collision_frames,edge_collision_frames,topology_invalid_frames
8-11/WaterSoluble_AluminumPouch/155911,8-11/WaterSoluble_AluminumPouch,155911,inverted,5918,5918,0.0,0.0,0.0,5.0000000000001,1.0000000000026408,5.0000000000001,1.0000000000026408,0.0,2.9575586669421963e-06,True,True,True,769.436751723915,179.99621692839636,12.379250000002173,0.9202681588218321,2.935288624219677,4.544226173966808,26.702292336660385,0.0,0.0,True,True,0,0,0
8-11/WaterSoluble_AluminumPouch/160040,8-11/WaterSoluble_AluminumPouch,160040,baseline,5053,5053,0.02830001979022363,0.001583217890362161,2.6716801899861466,5.000000000000106,1.0000000000011828,5.000000000000106,1.0000000000011828,0.0,2.9575586669421963e-06,True,True,True,549.6979500370616,159.6246053677808,12.382666499998862,1.0590267799433464,2.9491433976491637,4.772939733129061,15.518406441690422,89.32928487081267,3925.6759386054096,False,False,0,0,0
8-11/WaterSoluble_AluminumPouch/160040,8-11/WaterSoluble_AluminumPouch,160040,upright_table,5053,5053,0.40847021571343756,0.04235107856718781,36.611913714624976,5.000000000000106,1.0000000000011828,5.000000000000106,1.0000000000011828,0.0,2.9575586669421963e-06,True,True,True,591.3447077510317,103.75477703767146,12.382666499998862,1.0590267799433464,2.9491433976491637,4.772939733129061,15.518406441690422,24.678328054631784,1127.36078068582,False,False,0,0,0
8-11/WaterSoluble_AluminumPouch/160040,8-11/WaterSoluble_AluminumPouch,160040,horizontal_wall,5053,5053,0.0,0.0,0.0,5.000000000000106,1.0000000000011828,5.000000000000106,1.0000000000011828,0.0,2.9575586669421963e-06,True,True,True,707.1200303768285,179.98554382810127,12.382666499998862,1.0590267799433464,2.9491433976491637,4.772939733129061,15.518406441690422,0.0,0.0,True,True,0,0,0
8-11/WaterSoluble_AluminumPouch/160040,8-11/WaterSoluble_AluminumPouch,160040,inverted,5053,5053,0.0,0.0,0.0,5.000000000000106,1.0000000000011828,5.000000000000106,1.0000000000011828,0.0,2.9575586669421963e-06,True,True,True,793.3808210700458,179.99989727798294,12.382666499998862,1.0590267799433464,2.9491433976491637,4.772939733129061,15.518406441690422,0.0,0.0,True,True,0,0,0
8-11/WaterSoluble_AluminumPouch/160121,8-11/WaterSoluble_AluminumPouch,160121,baseline,2693,2693,0.0029706646862235424,0.0,0.29706646862235425,5.000000000000101,1.0000000000011828,5.000000000000101,1.0000000000011828,0.0,2.9575586669421963e-06,True,True,True,578.6110716026836,144.94763949801344,12.38495850000021,1.170229573645239,4.3945111768056115,4.607630393743806,23.40738304491668,110.62728313459169,5687.109540392507,False,False,0,0,0
8-11/WaterSoluble_AluminumPouch/160121,8-11/WaterSoluble_AluminumPouch,160121,upright_table,2693,2693,0.3676197549201634,0.02525064983290011,34.23691050872633,5.000000000000101,1.0000000000011828,5.000000000000101,1.0000000000011828,0.0,2.9575586669421963e-06,True,True,True,374.4116505269633,135.00742145620433,12.38495850000021,1.170229573645239,4.3945111768056115,4.607630393743806,23.40738304491668,26.329910106325528,1507.044096586496,False,False,0,0,0
8-11/WaterSoluble_AluminumPouch/160121,8-11/WaterSoluble_AluminumPouch,160121,horizontal_wall,2693,2693,0.0,0.0,0.0,5.000000000000101,1.0000000000011828,5.000000000000101,1.0000000000011828,0.0,2.9575586669421963e-06,True,True,True,583.4868039585383,179.87069464427574,12.38495850000021,1.170229573645239,4.3945111768056115,4.607630393743806,23.40738304491668,0.0,0.0,True,True,0,0,0
8-11/WaterSoluble_AluminumPouch/160121,8-11/WaterSoluble_AluminumPouch,160121,inverted,2693,2693,0.0,0.0,0.0,5.000000000000101,1.0000000000011828,5.000000000000101,1.0000000000011828,0.0,2.9575586669421963e-06,True,True,True,632.2246618827422,179.94466373916538,12.38495850000021,1.170229573645239,4.3945111768056115,4.607630393743806,23.40738304491668,0.0,0.0,True,True,0,0,0
8-11/WaterSoluble_AluminumPouch/160201,8-11/WaterSoluble_AluminumPouch,160201,baseline,3180,3180,0.08584905660377358,0.004088050314465409,8.176100628930817,5.000000000000105,1.0000000000011828,5.000000000000105,1.0000000000011828,0.0,2.9575586669421963e-06,True,True,True,450.4739648352634,123.18462766961255,12.381500000000045,1.0941389286801986,2.958558916617267,4.744509466789556,17.148684228625093,28.708247711882272,1245.9943880919268,False,False,0,0,0
8-11/WaterSoluble_AluminumPouch/160201,8-11/WaterSoluble_AluminumPouch,160201,upright_table,3180,3180,0.21037735849056605,0.011949685534591196,19.842767295597486,5.000000000000105,1.0000000000011828,5.000000000000105,1.0000000000011828,0.0,2.9575586669421963e-06,True,True,True,457.7541104678091,105.16671054809295,12.381500000000045,1.0941389286801986,2.958558916617267,4.744509466789556,17.148684228625093,27.71764137786704,1051.4520371971425,False,False,0,0,0
8-11/WaterSoluble_AluminumPouch/160201,8-11/WaterSoluble_AluminumPouch,160201,horizontal_wall,3180,3180,0.0,0.0,0.0,5.000000000000105,1.0000000000011828,5.000000000000105,1.0000000000011828,0.0,2.9575586669421963e-06,True,True,True,535.8934018302579,179.9522935417865,12.381500000000045,1.0941389286801986,2.958558916617267,4.744509466789556,17.148684228625093,0.0,0.0,True,True,0,0,0
8-11/WaterSoluble_AluminumPouch/160201,8-11/WaterSoluble_AluminumPouch,160201,inverted,3180,3180,0.00440251572327044,0.00031446540880503143,0.4088050314465409,5.000000000000105,1.0000000000011828,5.000000000000105,1.0000000000011828,0.0,2.9575586669421963e-06,True,True,True,550.2888005417539,122.05493507128868,12.381500000000045,1.0941389286801986,2.958558916617267,4.744509466789556,17.148684228625093,4.064438683237022,168.75748875391363,False,False,0,0,0
8-12/Bag_BoxPacking/110914,8-12/Bag_BoxPacking,110914,baseline,11030,11030,0.24061650045330915,0.020036264732547597,22.058023572076156,5.000000000000103,1.0000000000026408,5.000000000000103,1.0000000000026408,0.0,2.9575586669421963e-06,True,True,True,1048.5031747569624,133.77894155410016,12.386458000008815,1.2615608214490823,15.054445896371792,5.9667445342943015,18.06624478601692,29.12917559417393,2300.6661725415115,False,False,0,0,0
8-12/Bag_BoxPacking/110914,8-12/Bag_BoxPacking,110914,upright_table,11030,11030,0.15358114233907524,0.02184950135992747,13.173164097914777,5.000000000000103,1.0000000000026408,5.000000000000103,1.0000000000026408,0.0,2.9575586669421963e-06,True,True,True,375.83870309759146,121.3276872355251,12.386458000008815,1.2615608214490823,15.054445896371792,5.9667445342943015,18.06624478601692,24.135491660663355,972.5678696663147,False,False,0,0,0
8-12/Bag_BoxPacking/110914,8-12/Bag_BoxPacking,110914,horizontal_wall,11030,11030,0.0,0.0,0.0,5.000000000000103,1.0000000000026408,5.000000000000103,1.0000000000026408,0.0,2.9575586669421963e-06,True,True,True,628.0966707039481,179.9987923376671,12.386458000008815,1.2615608214490823,15.054445896371792,5.9667445342943015,18.06624478601692,0.0,0.0,True,True,0,0,0
8-12/Bag_BoxPacking/110914,8-12/Bag_BoxPacking,110914,inverted,11030,11030,0.003898458748866727,0.00045330915684496827,0.34451495920217584,5.000000000000103,1.0000000000026408,5.000000000000103,1.0000000000026408,0.0,2.9575586669421963e-06,True,True,True,442.60501905574654,131.36257697262684,12.386458000008815,1.2615608214490823,15.054445896371792,5.9667445342943015,18.06624478601692,8.376374357692441,551.7594051153136,False,False,0,0,0
8-12/Fold_Box/111132,8-12/Fold_Box,111132,baseline,9476,9476,0.016779231743351625,0.001266357112705783,1.5512874630645843,5.0000000000000995,1.0000000000040985,5.0000000000000995,1.0000000000040985,0.0,3.4150945850063755e-06,True,True,True,399.1092627322717,179.34673623524083,12.395249999997304,0.7987559967213115,2.65694773457189,5.315602772611602,21.950533433950316,27.25795245168875,1262.631943964327,False,False,0,0,0
8-12/Fold_Box/111132,8-12/Fold_Box,111132,upright_table,9476,9476,0.28165892781764457,0.027121148163782187,25.453777965386237,5.0000000000000995,1.0000000000040985,5.0000000000000995,1.0000000000040985,0.0,3.4150945850063755e-06,True,True,True,466.62380407826,170.01611080750067,12.395249999997304,0.7987559967213115,2.65694773457189,5.315602772611602,21.950533433950316,28.33575589357448,1287.4899710683999,False,False,0,0,0
8-12/Fold_Box/111132,8-12/Fold_Box,111132,horizontal_wall,9476,9476,0.0,0.0,0.0,5.0000000000000995,1.0000000000040985,5.0000000000000995,1.0000000000040985,0.0,3.4150945850063755e-06,True,True,True,565.9189857240517,179.99777547315966,12.395249999997304,0.7987559967213115,2.65694773457189,5.315602772611602,21.950533433950316,0.0,0.0,True,True,0,0,0
8-12/Fold_Box/111132,8-12/Fold_Box,111132,inverted,9476,9476,0.0049598986914309836,0.00021105951878429716,0.4748839172646686,5.0000000000000995,1.0000000000040985,5.0000000000000995,1.0000000000040985,0.0,3.4150945850063755e-06,True,True,True,333.42023436831954,145.9154057984371,12.395249999997304,0.7987559967213115,2.65694773457189,5.315602772611602,21.950533433950316,10.67225128116782,632.7763172386002,False,False,0,0,0
8-12/InsertIntoBottle/112750,8-12/InsertIntoBottle,112750,baseline,2296,2296,0.26306620209059234,0.017857142857142856,24.520905923344948,5.000000000000082,1.0000000000040985,5.000000000000082,1.0000000000040985,0.0,2.9575586669421963e-06,True,True,True,229.18528566875727,72.73893698689493,12.394042000000383,1.240734971184963,3.552612006999172,4.757832398234632,16.66928865530105,27.33056209868724,1189.9235982489754,False,False,0,0,0
8-12/InsertIntoBottle/112750,8-12/InsertIntoBottle,112750,upright_table,2296,2296,0.31097560975609756,0.04006968641114982,27.090592334494772,5.000000000000082,1.0000000000040985,5.000000000000082,1.0000000000040985,0.0,2.9575586669421963e-06,True,True,True,271.74862853934025,65.30869598963464,12.394042000000383,1.240734971184963,3.552612006999172,4.757832398234632,16.66928865530105,28.885789206080396,1478.2949360041725,False,False,0,0,0
8-12/InsertIntoBottle/112750,8-12/InsertIntoBottle,112750,horizontal_wall,2296,2296,0.0,0.0,0.0,5.000000000000082,1.0000000000040985,5.000000000000082,1.0000000000040985,0.0,2.9575586669421963e-06,True,True,True,779.7260037939208,161.12855765954868,12.394042000000383,1.240734971184963,3.552612006999172,4.757832398234632,16.66928865530105,0.0,0.0,True,True,0,0,0
8-12/InsertIntoBottle/112750,8-12/InsertIntoBottle,112750,inverted,2296,2296,0.0,0.0,0.0,5.000000000000082,1.0000000000040985,5.000000000000082,1.0000000000040985,0.0,2.9575586669421963e-06,True,True,True,809.7412726548766,179.98889855805552,12.394042000000383,1.240734971184963,3.552612006999172,4.757832398234632,16.66928865530105,0.0,0.0,True,True,0,0,0
8-12/InsertIntoBottle/112858,8-12/InsertIntoBottle,112858,baseline,2830,2830,0.2840989399293286,0.02402826855123675,26.007067137809187,5.000000000000089,1.0000000000026408,5.000000000000089,1.0000000000026408,0.0,2.9575586669421963e-06,True,True,True,629.9654080355405,74.33734878216413,12.393166999999039,1.2076469233453144,3.659149269777832,4.935579932841638,14.487128543900944,27.24874929857903,1566.7803828659366,False,False,0,0,0
8-12/InsertIntoBottle/112858,8-12/InsertIntoBottle,112858,upright_table,2830,2830,0.11342756183745584,0.015547703180212015,9.787985865724384,5.000000000000089,1.0000000000026408,5.000000000000089,1.0000000000026408,0.0,2.9575586669421963e-06,True,True,True,778.8508385048941,101.70325607472545,12.393166999999039,1.2076469233453144,3.659149269777832,4.935579932841638,14.487128543900944,27.2569661269629,1188.264236435892,False,False,0,0,0
8-12/InsertIntoBottle/112858,8-12/InsertIntoBottle,112858,horizontal_wall,2830,2830,0.00035335689045936394,0.0,0.0353356890459364,5.000000000000089,1.0000000000026408,5.000000000000089,1.0000000000026408,0.0,2.9575586669421963e-06,True,True,True,1085.0311282515718,179.25843803358714,12.393166999999039,1.2076469233453144,3.659149269777832,4.935579932841638,14.487128543900944,84.74796452822733,3480.2270585241613,False,False,0,0,0
8-12/InsertIntoBottle/112858,8-12/InsertIntoBottle,112858,inverted,2830,2830,0.0,0.0,0.0,5.000000000000089,1.0000000000026408,5.000000000000089,1.0000000000026408,0.0,2.9575586669421963e-06,True,True,True,731.3006647102989,179.99667905592707,12.393166999999039,1.2076469233453144,3.659149269777832,4.935579932841638,14.487128543900944,0.0,0.0,True,True,0,0,0
8-12/InsertIntoBottle/112945,8-12/InsertIntoBottle,112945,baseline,2167,2167,0.27318874019381634,0.03876326718966313,23.44254730041532,5.000000000000108,1.0000000000040985,5.000000000000108,1.0000000000040985,0.0,2.9575586669421963e-06,True,True,True,649.0290737402141,94.92187333317497,12.395645999999871,1.335748766189741,4.94006735394506,5.632431803477338,18.546627744250355,27.78880815460663,1117.4278897544823,False,False,0,0,0
8-12/InsertIntoBottle/112945,8-12/InsertIntoBottle,112945,upright_table,2167,2167,0.1218274111675127,0.007383479464697739,11.444393170281495,5.000000000000108,1.0000000000040985,5.000000000000108,1.0000000000040985,0.0,2.9575586669421963e-06,True,True,True,626.8300042751772,92.72921333795779,12.395645999999871,1.335748766189741,4.94006735394506,5.632431803477338,18.546627744250355,25.053288827485176,1091.6700967433317,False,False,0,0,0
8-12/InsertIntoBottle/112945,8-12/InsertIntoBottle,112945,horizontal_wall,2167,2167,0.0,0.0,0.0,5.000000000000108,1.0000000000040985,5.000000000000108,1.0000000000040985,0.0,2.9575586669421963e-06,True,True,True,841.6233219465776,179.9343410538525,12.395645999999871,1.335748766189741,4.94006735394506,5.632431803477338,18.546627744250355,0.0,0.0,True,True,0,0,0
8-12/InsertIntoBottle/112945,8-12/InsertIntoBottle,112945,inverted,2167,2167,0.016151361329026302,0.0018458698661744347,1.4305491462851867,5.000000000000108,1.0000000000040985,5.000000000000108,1.0000000000040985,0.0,2.9575586669421963e-06,True,True,True,897.7619581473009,111.25033892541663,12.395645999999871,1.335748766189741,4.94006735394506,5.632431803477338,18.546627744250355,7.405179039336687,346.93770864301536,False,False,0,0,0
8-12/InsertSmallPackageIntoMachine/111812,8-12/InsertSmallPackageIntoMachine,111812,baseline,7350,7350,0.06829931972789116,0.003129251700680272,6.517006802721088,5.0000000000001705,1.0000000000026408,5.0000000000001705,1.0000000000026408,0.0,3.4150945850063755e-06,True,True,True,915.4765430456592,104.68353698324593,12.393041999999355,1.6353100854639784,12.222319061821775,6.574033552249241,38.82235788360557,27.97320663200739,1460.5076162950231,False,False,0,0,0
8-12/InsertSmallPackageIntoMachine/111812,8-12/InsertSmallPackageIntoMachine,111812,upright_table,7350,7350,0.0,0.0,0.0,5.0000000000001705,1.0000000000026408,5.0000000000001705,1.0000000000026408,0.0,3.4150945850063755e-06,True,True,True,1205.0799871663419,179.99989425693994,12.393041999999355,1.6353100854639784,12.222319061821775,6.574033552249241,38.82235788360557,0.0,0.0,True,True,0,0,0
8-12/InsertSmallPackageIntoMachine/111812,8-12/InsertSmallPackageIntoMachine,111812,horizontal_wall,7350,7350,0.04231292517006803,0.0023129251700680273,4.0,5.0000000000001705,1.0000000000026408,5.0000000000001705,1.0000000000026408,0.0,3.4150945850063755e-06,True,True,True,752.3996525026179,99.15325267391314,12.393041999999355,1.6353100854639784,12.222319061821775,6.574033552249241,38.82235788360557,27.86170098082914,1256.7942982533682,False,False,0,0,0
8-12/InsertSmallPackageIntoMachine/111812,8-12/InsertSmallPackageIntoMachine,111812,inverted,7350,7350,0.0,0.0,0.0,5.0000000000001705,1.0000000000026408,5.0000000000001705,1.0000000000026408,0.0,3.4150945850063755e-06,True,True,True,1224.0303684926855,179.98811682078943,12.393041999999355,1.6353100854639784,12.222319061821775,6.574033552249241,38.82235788360557,0.0,0.0,True,True,0,0,0
8-12/PackIntoBox/112524,8-12/PackIntoBox,112524,baseline,4417,4417,0.17794883405026035,0.02694136291600634,15.1007471134254,5.000000000000081,1.0000000000026408,5.000000000000081,1.0000000000026408,0.0,2.9575586669421963e-06,True,True,True,301.1998908351833,115.7681275068036,12.381978999998822,0.644985031853326,2.4980949932506857,4.156314334671425,17.581647753268335,27.327155195355854,1192.464616814223,False,False,0,0,0
8-12/PackIntoBox/112524,8-12/PackIntoBox,112524,upright_table,4417,4417,0.27552637536789676,0.04324201947022866,23.22843558976681,5.000000000000081,1.0000000000026408,5.000000000000081,1.0000000000026408,0.0,2.9575586669421963e-06,True,True,True,372.03902492901244,137.8747724060181,12.381978999998822,0.644985031853326,2.4980949932506857,4.156314334671425,17.581647753268335,27.77128076864264,1224.8912444739005,False,False,0,0,0
8-12/PackIntoBox/112524,8-12/PackIntoBox,112524,horizontal_wall,4417,4417,0.0,0.0,0.0,5.000000000000081,1.0000000000026408,5.000000000000081,1.0000000000026408,0.0,2.9575586669421963e-06,True,True,True,628.2671467940855,179.99875451175453,12.381978999998822,0.644985031853326,2.4980949932506857,4.156314334671425,17.581647753268335,0.0,0.0,True,True,0,0,0
8-12/PackIntoBox/112524,8-12/PackIntoBox,112524,inverted,4417,4417,0.0,0.0,0.0,5.000000000000081,1.0000000000026408,5.000000000000081,1.0000000000026408,0.0,2.9575586669421963e-06,True,True,True,870.4990508568709,179.99129072361342,12.381978999998822,0.644985031853326,2.4980949932506857,4.156314334671425,17.581647753268335,0.0,0.0,True,True,0,0,0
8-12/PackIntoBox/112633,8-12/PackIntoBox,112633,baseline,4695,4695,0.20042598509052184,0.031309904153354634,16.91160809371672,5.000000000000103,1.0000000000026408,5.000000000000103,1.0000000000026408,0.0,2.9575586669421963e-06,True,True,True,293.7039835437158,95.39772311105565,12.394749999999288,0.671450016705752,7.1471740553821554,4.565026845889209,19.80183467737644,26.49241877354909,1192.5258057762603,False,False,0,0,0
8-12/PackIntoBox/112633,8-12/PackIntoBox,112633,upright_table,4695,4695,0.16102236421725238,0.033652822151224705,12.736954206602768,5.000000000000103,1.0000000000026408,5.000000000000103,1.0000000000026408,0.0,2.9575586669421963e-06,True,True,True,467.95137020594797,134.99768666878222,12.394749999999288,0.671450016705752,7.1471740553821554,4.565026845889209,19.80183467737644,28.101612374979794,1370.371071236354,False,False,0,0,0
8-12/PackIntoBox/112633,8-12/PackIntoBox,112633,horizontal_wall,4695,4695,0.0,0.0,0.0,5.000000000000103,1.0000000000026408,5.000000000000103,1.0000000000026408,0.0,2.9575586669421963e-06,True,True,True,463.706311852726,168.82780943097814,12.394749999999288,0.671450016705752,7.1471740553821554,4.565026845889209,19.80183467737644,0.0,0.0,True,True,0,0,0
8-12/PackIntoBox/112633,8-12/PackIntoBox,112633,inverted,4695,4695,0.0,0.0,0.0,5.000000000000103,1.0000000000026408,5.000000000000103,1.0000000000026408,0.0,2.9575586669421963e-06,True,True,True,640.4362684297655,179.9940749956229,12.394749999999288,0.671450016705752,7.1471740553821554,4.565026845889209,19.80183467737644,0.0,0.0,True,True,0,0,0
8-12/PourRawMaterial/111542,8-12/PourRawMaterial,111542,baseline,5942,5942,0.0,0.0,0.0,5.000000000000108,1.0000000000026408,5.000000000000108,1.0000000000026408,0.0,2.9575586669421963e-06,True,True,True,1043.451855850807,179.99968485766863,12.392708000000141,0.8636566516354405,2.1563490864947044,3.9871291537114955,11.8639333531248,0.0,0.0,True,True,0,0,0
8-12/PourRawMaterial/111542,8-12/PourRawMaterial,111542,upright_table,5942,5942,0.3227869404240996,0.06041736788959946,26.236957253450015,5.000000000000108,1.0000000000026408,5.000000000000108,1.0000000000026408,0.0,2.9575586669421963e-06,True,True,True,1235.2723082592245,179.9744248250917,12.392708000000141,0.8636566516354405,2.1563490864947044,3.9871291537114955,11.8639333531248,70.12573360644211,2897.2876993381765,False,False,0,0,0
8-12/PourRawMaterial/111542,8-12/PourRawMaterial,111542,horizontal_wall,5942,5942,0.049814877145742176,0.0143049478290138,3.5509929316728375,5.000000000000108,1.0000000000026408,5.000000000000108,1.0000000000026408,0.0,2.9575586669421963e-06,True,True,True,1273.734813489982,179.95838202869095,12.392708000000141,0.8636566516354405,2.1563490864947044,3.9871291537114955,11.8639333531248,27.38486975111367,1154.371304924262,False,False,0,0,0
8-12/PourRawMaterial/111542,8-12/PourRawMaterial,111542,inverted,5942,5942,0.0,0.0,0.0,5.000000000000108,1.0000000000026408,5.000000000000108,1.0000000000026408,0.0,2.9575586669421963e-06,True,True,True,1028.0620024686525,179.99509462235525,12.392708000000141,0.8636566516354405,2.1563490864947044,3.9871291537114955,11.8639333531248,0.0,0.0,True,True,0,0,0
8-12/PutIntoBox/113145,8-12/PutIntoBox,113145,baseline,4804,4367,0.0,0.0,0.0,5.000000000000133,1.0000000000026408,5.000000000000133,1.0000000000026408,0.0,2.9575586669421963e-06,True,True,True,2362.15278512324,179.9817181126361,12.399332999997625,1.379853577335513,4.048183636569235,4.990736226605274,17.9720459212994,0.0,0.0,True,True,0,0,0
8-12/PutIntoBox/113145,8-12/PutIntoBox,113145,upright_table,4804,4367,0.14151591481566292,0.011220517517746737,13.029539729791617,5.000000000000133,1.0000000000026408,5.000000000000133,1.0000000000026408,0.0,2.9575586669421963e-06,True,True,True,2949.3400476582015,179.9447678358382,12.399332999997625,1.379853577335513,4.048183636569235,4.990736226605274,17.9720459212994,28.66598981351883,2095.404713697988,False,False,0,0,0
8-12/PutIntoBox/113145,8-12/PutIntoBox,113145,horizontal_wall,4804,4367,0.02862376917792535,0.00572475383558507,2.289901534234028,5.000000000000133,1.0000000000026408,5.000000000000133,1.0000000000026408,0.0,2.9575586669421963e-06,True,True,True,2709.1315937758145,179.86610383251113,12.399332999997625,1.379853577335513,4.048183636569235,4.990736226605274,17.9720459212994,20.339914530072555,858.7274251642538,False,False,0,0,0
8-12/PutIntoBox/113145,8-12/PutIntoBox,113145,inverted,4804,4367,0.0,0.0,0.0,5.000000000000133,1.0000000000026408,5.000000000000133,1.0000000000026408,0.0,2.9575586669421963e-06,True,True,True,2548.267053569253,179.99579377693627,12.399332999997625,1.379853577335513,4.048183636569235,4.990736226605274,17.9720459212994,0.0,0.0,True,True,0,0,0
8-12/PutIntoBox/113250,8-12/PutIntoBox,113250,baseline,4157,4157,0.0,0.0,0.0,5.000000000000102,1.0000000000026408,5.000000000000102,1.0000000000026408,0.0,2.9575586669421963e-06,True,True,True,882.6701989137599,179.99250744784183,12.383146000000345,1.696299208283118,3.285170167835579,5.283415270262448,20.944791673992015,0.0,0.0,True,True,0,0,0
8-12/PutIntoBox/113250,8-12/PutIntoBox,113250,upright_table,4157,4157,0.234784700505172,0.01828241520327159,21.65022853019004,5.000000000000102,1.0000000000026408,5.000000000000102,1.0000000000026408,0.0,2.9575586669421963e-06,True,True,True,836.8608989417553,172.05444810317601,12.383146000000345,1.696299208283118,3.285170167835579,5.283415270262448,20.944791673992015,26.589352307299414,1132.2500363425333,False,False,0,0,0
8-12/PutIntoBox/113250,8-12/PutIntoBox,113250,horizontal_wall,4157,4157,0.2121722395958624,0.02140967043541015,19.076256916045224,5.000000000000102,1.0000000000026408,5.000000000000102,1.0000000000026408,0.0,2.9575586669421963e-06,True,True,True,925.743186753981,98.24683534238586,12.383146000000345,1.696299208283118,3.285170167835579,5.283415270262448,20.944791673992015,29.39252985711041,2089.765052723248,False,False,0,0,0
8-12/PutIntoBox/113250,8-12/PutIntoBox,113250,inverted,4157,4157,0.006976184748616791,0.0009622323791195574,0.6013952369497233,5.000000000000102,1.0000000000026408,5.000000000000102,1.0000000000026408,0.0,2.9575586669421963e-06,True,True,True,966.1088381753616,179.78956119133724,12.383146000000345,1.696299208283118,3.285170167835579,5.283415270262448,20.944791673992015,132.41474130880732,5393.974374920878,False,False,0,0,0
