t,host_monotonic_s,coordinate_frame,right_frame_counter,right_receive_monotonic_s,right_age_s,right_controller_valid,right_controller_pos_x,right_controller_pos_y,right_controller_pos_z,right_controller_quat_w,right_controller_quat_x,right_controller_quat_y,right_controller_quat_z,right_tcp_valid,right_tcp_pos_x,right_tcp_pos_y,right_tcp_pos_z,right_tcp_quat_w,right_tcp_quat_x,right_tcp_quat_y,right_tcp_quat_z,left_frame_counter,left_receive_monotonic_s,left_age_s,left_controller_valid,left_controller_pos_x,left_controller_pos_y,left_controller_pos_z,left_controller_quat_w,left_controller_quat_x,left_controller_quat_y,left_controller_quat_z,left_tcp_valid,left_tcp_pos_x,left_tcp_pos_y,left_tcp_pos_z,left_tcp_quat_w,left_tcp_quat_x,left_tcp_quat_y,left_tcp_quat_z,right_gripper_angle_rad,left_gripper_angle_rad
0.244199708,130778.106109583,vr_world,5313,130778.090058500,0.016051583,1,0.796948000,0.686705000,-0.064748200,0.040170801,-0.464949788,-0.882596840,0.056840302,1,0.751009221,0.503730759,-0.093618722,0.040170801,-0.464949788,-0.882596840,0.056840302,5659,130778.090058500,0.016051583,1,1.094350000,0.580843000,-0.070590100,0.074181520,-0.251270864,0.962958604,-0.063802675,1,1.051896291,0.399153328,-0.106960477,0.074181520,-0.251270864,0.962958604,-0.063802675,0.000000000,0.000000000
0.256581208,130778.118491083,vr_world,5314,130778.110165666,0.008325667,1,0.796937000,0.686672000,-0.064711500,0.040242596,-0.464868332,-0.882633891,0.056880413,1,0.751025048,0.503690040,-0.093575409,0.040242596,-0.464868332,-0.882633891,0.056880413,5660,130778.110165666,0.008325667,1,1.094330000,0.580843000,-0.070687400,0.074235266,-0.251157614,0.962978975,-0.063878576,1,1.051839542,0.399159676,-0.107046139,0.074235266,-0.251157614,0.962978975,-0.063878576,0.000000000,0.000000000
0.268966291,130778.130876166,vr_world,5315,130778.129275875,0.001600750,1,0.796957000,0.686578000,-0.064591100,0.040253721,-0.465040392,-0.882547055,0.056813434,1,0.750975062,0.503617046,-0.093476760,0.040253721,-0.465040392,-0.882547055,0.056813434,5661,130778.129275875,0.001600750,1,1.094430000,0.580827000,-0.070691500,0.074130180,-0.250740670,0.963099463,-0.063822083,1,1.051774589,0.399185444,-0.107066143,0.074130180,-0.250740670,0.963099463,-0.063822083,0.000000000,0.000000000
0.281354500,130778.143264375,vr_world,5315,130778.129275875,0.013989166,1,0.796957000,0.686578000,-0.064591100,0.040253721,-0.465040392,-0.882547055,0.056813434,1,0.750975062,0.503617046,-0.093476760,0.040253721,-0.465040392,-0.882547055,0.056813434,5661,130778.129275875,0.013989166,1,1.094430000,0.580827000,-0.070691500,0.074130180,-0.250740670,0.963099463,-0.063822083,1,1.051774589,0.399185444,-0.107066143,0.074130180,-0.250740670,0.963099463,-0.063822083,0.000000000,0.000000000
0.293770291,130778.155680166,vr_world,5316,130778.148143958,0.007536583,1,0.796877000,0.686451000,-0.064419800,0.040106958,-0.464847702,-0.882661527,0.056715729,1,0.750988132,0.503470920,-0.093332756,0.040106958,-0.464847702,-0.882661527,0.056715729,5662,130778.148143958,0.007536583,1,1.094650000,0.580805000,-0.070673000,0.074043584,-0.249559791,0.963422400,-0.063676818,1,1.051549102,0.399284038,-0.107123958,0.074043584,-0.249559791,0.963422400,-0.063676818,0.000000000,0.000000000
0.303799000,130778.165708875,vr_world,5316,130778.148143958,0.017565500,1,0.796877000,0.686451000,-0.064419800,0.040106958,-0.464847702,-0.882661527,0.056715729,1,0.750988132,0.503470920,-0.093332756,0.040106958,-0.464847702,-0.882661527,0.056715729,5662,130778.148143958,0.017565500,1,1.094650000,0.580805000,-0.070673000,0.074043584,-0.249559791,0.963422400,-0.063676818,1,1.051549102,0.399284038,-0.107123958,0.074043584,-0.249559791,0.963422400,-0.063676818,0.000000000,0.000000000
0.315356625,130778.177266500,vr_world,5317,130778.166560625,0.010706291,1,0.795655000,0.686329000,-0.063687400,0.041202432,-0.459507577,-0.885433287,0.056240919,1,0.751881036,0.502893837,-0.092992507,0.041202432,-0.459507577,-0.885433287,0.056240919,5663,130778.166560625,0.010706291,1,1.094800000,0.580731000,-0.070678900,0.074060168,-0.248259266,0.963753642,-0.063728688,1,1.051219744,0.399331279,-0.107163336,0.074060168,-0.248259266,0.963753642,-0.063728688,0.000000000,0.000000000
0.327768958,130778.189678833,vr_world,5318,130778.186023500,0.003655791,1,0.794032000,0.685852000,-0.063321200,0.043706560,-0.450160014,-0.890150683,0.055474849,1,0.753903715,0.501701960,-0.093353423,0.043706560,-0.450160014,-0.890150683,0.055474849,5664,130778.186023500,0.003655791,1,1.094850000,0.580661000,-0.070660200,0.073987594,-0.247109209,0.964053594,-0.063745917,1,1.050837476,0.399370454,-0.107168709,0.073987594,-0.247109209,0.964053594,-0.063745917,0.000000000,0.000000000
0.340178791,130778.202088666,vr_world,5318,130778.186023500,0.016065541,1,0.794032000,0.685852000,-0.063321200,0.043706560,-0.450160014,-0.890150683,0.055474849,1,0.753903715,0.501701960,-0.093353423,0.043706560,-0.450160014,-0.890150683,0.055474849,5664,130778.186023500,0.016065541,1,1.094850000,0.580661000,-0.070660200,0.073987594,-0.247109209,0.964053594,-0.063745917,1,1.050837476,0.399370454,-0.107168709,0.073987594,-0.247109209,0.964053594,-0.063745917,0.000000000,0.000000000
0.352590833,130778.214500708,vr_world,5319,130778.204745000,0.009756125,1,0.791735000,0.684670000,-0.061989100,0.046107927,-0.437728329,-0.896463103,0.051204233,1,0.756581584,0.499856043,-0.094105348,0.046107927,-0.437728329,-0.896463103,0.051204233,5665,130778.204745000,0.009756125,1,1.095330000,0.580595000,-0.070689400,0.073804706,-0.244555994,0.964701139,-0.064007373,1,1.050356634,0.399535595,-0.107173810,0.073804706,-0.244555994,0.964701139,-0.064007373,0.000000000,0.000000000
0.365007708,130778.226917583,vr_world,5320,130778.223194333,0.003723750,1,0.790725000,0.683893000,-0.060810000,0.047942656,-0.430180077,-0.900252036,0.046828135,1,0.758582117,0.498880480,-0.094878641,0.047942656,-0.430180077,-0.900252036,0.046828135,5666,130778.223194333,0.003723750,1,1.095610000,0.580478000,-0.070598900,0.073748580,-0.242379919,0.965272948,-0.063727993,1,1.049830734,0.399653481,-0.107244991,0.073748580,-0.242379919,0.965272948,-0.063727993,0.000000000,0.000000000
0.375806708,130778.237716583,vr_world,5320,130778.223194333,0.014522833,1,0.790725000,0.683893000,-0.060810000,0.047942656,-0.430180077,-0.900252036,0.046828135,1,0.758582117,0.498880480,-0.094878641,0.047942656,-0.430180077,-0.900252036,0.046828135,5666,130778.223194333,0.014522833,1,1.095610000,0.580478000,-0.070598900,0.073748580,-0.242379919,0.965272948,-0.063727993,1,1.049830734,0.399653481,-0.107244991,0.073748580,-0.242379919,0.965272948,-0.063727993,0.000000000,0.000000000
0.388231666,130778.250141541,vr_world,5321,130778.242158083,0.007983833,1,0.790060000,0.682857000,-0.058680400,0.057095441,-0.424778303,-0.902597944,0.040254886,1,0.759415472,0.498254244,-0.096179507,0.057095441,-0.424778303,-0.902597944,0.040254886,5667,130778.242158083,0.007983833,1,1.095700000,0.580438000,-0.070640900,0.073684905,-0.241329184,0.965537080,-0.063787977,1,1.049527863,0.399714815,-0.107294585,0.073684905,-0.241329184,0.965537080,-0.063787977,0.000000000,0.000000000
0.400033666,130778.261943541,vr_world,5322,130778.261229625,0.000714208,1,0.789769000,0.681228000,-0.056707600,0.065588634,-0.420024797,-0.904299596,0.038981302,1,0.760270005,0.496738372,-0.095653931,0.065588634,-0.420024797,-0.904299596,0.038981302,5668,130778.261229625,0.000714208,1,1.095930000,0.580273000,-0.070491600,0.074148618,-0.238192105,0.966309117,-0.063349772,1,1.048654896,0.399904541,-0.107485133,0.074148618,-0.238192105,0.966309117,-0.063349772,0.000000000,0.000000000
