t,host_monotonic_s,coordinate_frame,right_frame_counter,right_receive_monotonic_s,right_age_s,right_controller_valid,right_controller_pos_x,right_controller_pos_y,right_controller_pos_z,right_controller_quat_w,right_controller_quat_x,right_controller_quat_y,right_controller_quat_z,right_tcp_valid,right_tcp_pos_x,right_tcp_pos_y,right_tcp_pos_z,right_tcp_quat_w,right_tcp_quat_x,right_tcp_quat_y,right_tcp_quat_z,left_frame_counter,left_receive_monotonic_s,left_age_s,left_controller_valid,left_controller_pos_x,left_controller_pos_y,left_controller_pos_z,left_controller_quat_w,left_controller_quat_x,left_controller_quat_y,left_controller_quat_z,left_tcp_valid,left_tcp_pos_x,left_tcp_pos_y,left_tcp_pos_z,left_tcp_quat_w,left_tcp_quat_x,left_tcp_quat_y,left_tcp_quat_z,right_gripper_angle_rad,left_gripper_angle_rad
0.253419792,130934.795301583,vr_world,13643,130934.789517208,0.005784667,1,0.774936000,0.715568000,-0.009747560,0.007430146,0.483809261,0.867277827,0.117057946,1,0.733440133,0.550210440,-0.095528790,0.007430146,0.483809261,0.867277827,0.117057946,13989,130934.789517208,0.005784667,1,1.052870000,0.572203000,-0.015993800,0.101425503,-0.039831502,0.993300138,0.038485761,1,0.945770016,0.436117880,-0.094394599,0.101425503,-0.039831502,0.993300138,0.038485761,0.000000000,0.000000000
0.265834917,130934.807716708,vr_world,13643,130934.789517208,0.018200000,1,0.774936000,0.715568000,-0.009747560,0.007430146,0.483809261,0.867277827,0.117057946,1,0.733440133,0.550210440,-0.095528790,0.007430146,0.483809261,0.867277827,0.117057946,13989,130934.789517208,0.018200000,1,1.052870000,0.572203000,-0.015993800,0.101425503,-0.039831502,0.993300138,0.038485761,1,0.945770016,0.436117880,-0.094394599,0.101425503,-0.039831502,0.993300138,0.038485761,0.000000000,0.000000000
0.278251000,130934.820132791,vr_world,13644,130934.808209250,0.011923875,1,0.768899000,0.713630000,-0.008252260,0.007928722,0.479040420,0.870269245,0.114406519,1,0.729175289,0.547326134,-0.093037326,0.007928722,0.479040420,0.870269245,0.114406519,13990,130934.808209250,0.011923875,1,1.053980000,0.571680000,-0.012596400,0.103645127,-0.026728288,0.993597126,0.036166796,1,0.943560342,0.438357776,-0.091138741,0.103645127,-0.026728288,0.993597126,0.036166796,0.000000000,0.000000000
0.289675709,130934.831557500,vr_world,13645,130934.827467166,0.004090834,1,0.764885000,0.712242000,-0.006782000,0.011875832,0.479262587,0.869530610,0.118671208,1,0.725772179,0.546339604,-0.092630901,0.011875832,0.479262587,0.869530610,0.118671208,13991,130934.827467166,0.004090834,1,1.054590000,0.571961000,-0.010527500,0.108321224,-0.020018254,0.993459466,0.030067783,1,0.942903977,0.439476488,-0.088695883,0.108321224,-0.020018254,0.993459466,0.030067783,0.000000000,0.000000000
0.302060792,130934.843942583,vr_world,13645,130934.827467166,0.016476334,1,0.764885000,0.712242000,-0.006782000,0.011875832,0.479262587,0.869530610,0.118671208,1,0.725772179,0.546339604,-0.092630901,0.011875832,0.479262587,0.869530610,0.118671208,13991,130934.827467166,0.016476334,1,1.054590000,0.571961000,-0.010527500,0.108321224,-0.020018254,0.993459466,0.030067783,1,0.942903977,0.439476488,-0.088695883,0.108321224,-0.020018254,0.993459466,0.030067783,0.000000000,0.000000000
0.313542084,130934.855423875,vr_world,13646,130934.846583333,0.008841167,1,0.760421000,0.710994000,-0.006149830,0.018613895,0.480095438,0.868520621,0.121794183,1,0.721905694,0.545178534,-0.092435575,0.018613895,0.480095438,0.868520621,0.121794183,13992,130934.846583333,0.008841167,1,1.055470000,0.571536000,-0.009633840,0.106885401,-0.014257592,0.993842372,0.025486685,1,0.941910164,0.439829646,-0.086405045,0.106885401,-0.014257592,0.993842372,0.025486685,0.000000000,0.000000000
0.324185709,130934.866067500,vr_world,13647,130934.865022083,0.001046000,1,0.751272000,0.708257000,-0.004780530,0.034014115,0.479407861,0.867581665,0.127723126,1,0.715044820,0.542191595,-0.091575377,0.034014115,0.479407861,0.867581665,0.127723126,13993,130934.865022083,0.001046000,1,1.056540000,0.571593000,-0.006794040,0.103485863,-0.004338434,0.994338488,0.023723958,1,0.939818260,0.442067081,-0.082525942,0.103485863,-0.004338434,0.994338488,0.023723958,0.000000000,0.000000000
0.336634459,130934.878516250,vr_world,13647,130934.865022083,0.013494708,1,0.751272000,0.708257000,-0.004780530,0.034014115,0.479407861,0.867581665,0.127723126,1,0.715044820,0.542191595,-0.091575377,0.034014115,0.479407861,0.867581665,0.127723126,13993,130934.865022083,0.013494708,1,1.056540000,0.571593000,-0.006794040,0.103485863,-0.004338434,0.994338488,0.023723958,1,0.939818260,0.442067081,-0.082525942,0.103485863,-0.004338434,0.994338488,0.023723958,0.000000000,0.000000000
0.349047750,130934.890929541,vr_world,13648,130934.883973416,0.006957334,1,0.745851000,0.705767000,-0.003168280,0.040440232,0.479119779,0.866249946,0.135719772,1,0.710979940,0.540473736,-0.091969163,0.040440232,0.479119779,0.866249946,0.135719772,13994,130934.883973416,0.006957334,1,1.057360000,0.571983000,-0.005750360,0.099978621,-0.000290822,0.994750276,0.021819222,1,0.939025376,0.443204970,-0.080244301,0.099978621,-0.000290822,0.994750276,0.021819222,0.000000000,0.000000000
0.361462209,130934.903344000,vr_world,13649,130934.902832666,0.000511917,1,0.740999000,0.703858000,-0.002840700,0.043123358,0.481290410,0.864242709,0.139944477,1,0.705865876,0.539266177,-0.092833109,0.043123358,0.481290410,0.864242709,0.139944477,13995,130934.902832666,0.000511917,1,1.057420000,0.572418000,-0.004325330,0.094911136,-0.000423330,0.995223136,0.022860579,1,0.938421666,0.443707518,-0.077872650,0.094911136,-0.000423330,0.995223136,0.022860579,0.000000000,0.000000000
0.373874792,130934.915756583,vr_world,13649,130934.902832666,0.012924500,1,0.740999000,0.703858000,-0.002840700,0.043123358,0.481290410,0.864242709,0.139944477,1,0.705865876,0.539266177,-0.092833109,0.043123358,0.481290410,0.864242709,0.139944477,13995,130934.902832666,0.012924500,1,1.057420000,0.572418000,-0.004325330,0.094911136,-0.000423330,0.995223136,0.022860579,1,0.938421666,0.443707518,-0.077872650,0.094911136,-0.000423330,0.995223136,0.022860579,0.000000000,0.000000000
0.385253125,130934.927134916,vr_world,13650,130934.921895250,0.005240250,1,0.730863000,0.699573000,-0.001954140,0.053524711,0.486651648,0.859395975,0.147457917,1,0.695263405,0.535989342,-0.093586557,0.053524711,0.486651648,0.859395975,0.147457917,13996,130934.921895250,0.005240250,1,1.057550000,0.573245000,-0.001844290,0.089939755,0.000143045,0.995649760,0.024338753,1,0.937740187,0.444829838,-0.074586152,0.089939755,0.000143045,0.995649760,0.024338753,0.000000000,0.000000000
0.397166084,130934.939047875,vr_world,13650,130934.921895250,0.017153291,1,0.730863000,0.699573000,-0.001954140,0.053524711,0.486651648,0.859395975,0.147457917,1,0.695263405,0.535989342,-0.093586557,0.053524711,0.486651648,0.859395975,0.147457917,13996,130934.921895250,0.017153291,1,1.057550000,0.573245000,-0.001844290,0.089939755,0.000143045,0.995649760,0.024338753,1,0.937740187,0.444829838,-0.074586152,0.089939755,0.000143045,0.995649760,0.024338753,0.000000000,0.000000000
0.407630875,130934.949512666,vr_world,13651,130934.940598125,0.008915041,1,0.723720000,0.696399000,-0.002285180,0.064707472,0.488183817,0.856519892,0.154477111,1,0.689207696,0.533297363,-0.095184193,0.064707472,0.488183817,0.856519892,0.154477111,13997,130934.940598125,0.008915041,1,1.057620000,0.573710000,-0.000590086,0.089072303,0.001071689,0.995699479,0.025446482,1,0.937474415,0.445660212,-0.073422238,0.089072303,0.001071689,0.995699479,0.025446482,0.000000000,0.000000000
